"id","source_review_id","response","response_2","response_3","confidence_score","polarity","degree","response_confidence_score"
"109467","R2X4SUSSBY2TPN","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","98.0"
"107901","R2X6I3QEJPXFMV","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","43.71","positive","","0.0"
"106352","R2X84DXC1XBRSV","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","88.49","positive","","99.35"
"110085","R2X9AZH7JSWQ8H","Our customers are our first priority. We are happy that the food was liked by your dog!","","","43.71","positive","","0.0"
"108114","R2X9CKTPH51QJW","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","78.17","positive","","98.0"
"106011","R2XAE58HPFFUAU","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","88.49","positive","","0.0"
"113193","R2XCCHFU3UOTH0","DearSoumya J., We are sorry for the inconvenience caused.Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-48.27","negative","","98.0"
"107430","R2XD3SK1BLNEWP","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.8341666667","positive","","98.7"
"107775","R2XDBW8JO74Y8N","Our customers are our first priority. We are happy that the food was liked by your dog!","","","0.0","negative","","0.0"
"109845","R2XDXQLNFM46H6","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","26.9175","positive","","-2.0"
"108930","R2XFH887OGXAT3","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","90.99","positive","","98.0"
"110343","R2XFNAGO4LKS8A","Our customers are our first priority. We are happy that the food was liked by your dog!","","","45.52","positive","","98.0"
"108782","R2XGW87EAP84J6","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","0.0","negative","","100.0"
"106841","R2XGXHLUL4JBPV","Our customers are our first priority. We are happy that the food was liked by your dog!","","","86.19","positive","","98.0"
"106557","R2XIFZ96LQG52Q","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.245","positive","","98.0"
"110965","R2XIIJPVRU1OBP","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","98.32","positive","","100.0"
"109307","R2XIQBVM7S6MUF","Our customers are our first priority. We are happy that the food was liked by your dog!","","","6.3025","positive","","92.0"
"108758","R2XJ5U0609KK4W","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","98.76","positive","","98.0"
"107772","R2XL4XNZ1UF89J","Our customers are our first priority. We are happy that the food was liked by your dog!","","","47.585","positive","","98.0"
"106055","R2XM7Y36URT53I","DearDr. Shikha Kumar, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-83.21","negative","","98.0"
"108823","R2XN1FK7L5PVCK","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","46.8775","positive","","99.35"
"106785","R2XNRF0FB1ZNRZ","Our customers are our first priority. We are happy that the food was liked by your dog!","","","86.19","positive","","0.0"
"107353","R2XOZZESDSI35L","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","92.6","positive","","99.35"
"109563","R2XPTI8I0KTB2U","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","43.095","positive","","98.0"
"108703","R2XPWH64CPMOT1","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","98.0"
"108603","R2XQUQ2I0YV1HY","DearAmazon Customer, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-46.885","negative","","98.0"
"107032","R2XQZ5UQ4FDRX6","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","93.705","positive","","98.7"
"113200","R2XS3Z1N02SEBI","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","98.13","positive","","98.0"
"109693","R2XSS999RE6HMO","Our customers are our first priority. We are happy that the food was liked by your dog!","","","95.45","positive","","98.0"
"108098","R2XTBNYUBV1143","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","38.41","positive","","98.0"
"106752","R2XU768RT7BUB6","Our customers are our first priority. We are happy that the food was liked by your dog!","","","47.585","positive","","98.0"
"107589","R2XU9U21WHWMYT","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","88.49","positive","","98.0"
"110285","R2XUFSPJCI7WKI","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","94.12","positive","","98.7"
"109221","R2XUUJ3KWNWMS1","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","90.68","positive","","98.0"
"109055","R2XUZ0J70MSJPB","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","98.0"
"110744","R2XVY3J4UP4K84","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","43.095","positive","","98.0"
"107001","R2XX1ZB3FR5W01","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","98.0"
"109261","R2XZNCC7QBCM9O","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","94.17","positive","","98.0"
"110401","R2Y21IIW3X09P6","Our customers are our first priority. We are happy that the food was liked by your dog!","","","97.5","positive","","100.0"
"107025","R2Y2COHX4TBPZY","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","89.39","positive","","98.7"
"107631","R2Y3ZXMV2UJQAX","DearProf. (Dr.) R. Rajkumar, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-22.36","negative","","100.0"
"108524","R2Y4AWFXQZUDUR","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","61.12","positive","","0.0"
"109957","R2Y6GBDXJ5C6BZ","Our customers are our first priority. We are happy that the food was liked by your dog!","","","86.19","positive","","98.0"
"113156","R2Y6KMOZY91AGH","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","43.71","positive","","98.0"
"110697","R2Y95AXKYFBUFE","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","86.19","positive","","98.0"
"110486","R2Y99ZVSK98SJK","DearFiromist, We are sorry for the inconvenience caused.Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-7.085","negative","","98.0"
"109654","R2YA8RWZ3BHGQS","DearSahil Jain, We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-39.25","negative","","100.0"
"110240","R2YB24CY6KF03K","Dearraj shekar, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-60.2533333333","negative","","98.7"
"110233","R2YBB3K8IR6787","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","44.245","positive","","98.0"
"109480","R2YCSOMDA8RGZU","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","98.0"
"107348","R2YDIJSJ0FJ2W6","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","43.71","positive","","100.0"
"109585","R2YDNGZ3RYX3QU","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","32.6671428571","positive","","99.35"
"108936","R2YEEB3374HT1C","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","83.21","positive","","98.0"
"108514","R2YEKC0SETDO7A","Deararvind dave, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-96.54","negative","","100.0"
"109452","R2YEM8EG6GPZD7","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","67.3875","positive","","0.0"
"109394","R2YFHD05CK5IB5","Our customers are our first priority. We are happy that the food was liked by your dog!","","","86.19","positive","","98.0"
"107986","R2YGG432TMOD26","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.245","positive","","98.0"
"109021","R2YIYKEZG8ETQ9","","","","-79.6","negative","","0.0"
"107813","R2YL8N8BAGOG6O","DearAmazon Customer, We are sorry for the inconvenience caused.Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-11.36","negative","","98.0"
"112990","R2YLZHTYI3IPHE","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","41.605","positive","","98.0"
"110373","R2YMLLMXYKY8DX","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.245","positive","","98.0"
"110649","R2YOF63WJIBI18","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","0.0","negative","","99.35"
"106491","R2YP9R3TKFA9RP","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","30.0625","positive","","94.0"
"106895","R2YPJELM4Q5KKO","DearSunitha, We apologize for the inconvenience caused. We request you to share your contact details so that we can assist you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-33.905","negative","","99.35"
"107826","R2YQPF0C2CGXO5","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","46.885","positive","","98.0"
"107104","R2YR7U97CCE4O","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.245","positive","","98.0"
"110270","R2YRDKMG1PGC26","Our customers are our first priority. We are happy that the food was liked by your dog!","","","72.18","positive","","0.0"
"108959","R2YUC51J6AA0D0","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","47.585","positive","","98.0"
"112576","R2YUE6KTTZ00LU","Our customers are our first priority. We are happy that the food was liked by your dog!","","","96.94","positive","","-2.0"
"107663","R2YYT55G6KW9AZ","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","91.97","positive","","0.0"
"109706","R2YZHH2NWML7VK","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","93.77","positive","","0.0"
"109072","R2YZI41QBXFIN0","DearAmazon Customer, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-86.81","negative","","98.05"
"107262","R2Z00AFF6L0J9J","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","98.39","positive","","100.0"
"107050","R2Z1EMV8QGUBW0","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","35.52","positive","","0.0"
"109059","R2Z2BC235OWZKW","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","83.21","positive","","98.0"
"107162","R2Z304DKUFT0TC","Our customers are our first priority. We are happy that the food was liked by your dog!","","","14.4815384615","positive","","98.7"
"106254","R2Z32RB0YHFIFF","Our customers are our first priority. We are happy that the food was liked by your dog!","","","0.0","negative","","0.0"
"111211","R2Z3OKXVXCB7AJ","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","97.72","positive","","100.0"
"108318","R2Z45TEQ3OBK6E","DearAmit B., We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-88.49","negative","","98.7"
"107685","R2Z5D5RSTTDKDX","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","86.19","positive","","100.0"
"107778","R2Z5OFXD7FT6A0","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","44.245","positive","","98.0"
"106378","R2Z5QCSY90BHWC","Our customers are our first priority. We are happy that the food was liked by your dog!","","","85.78","positive","","98.0"
"110381","R2Z5SPJ5CALF7N","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","97.98","positive","","98.0"
"110317","R2Z5UGR9XF5L5G","DearShivani Ramnath, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-44.72","negative","","100.0"
"107894","R2Z7EFCUKP4NNC","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","47.585","positive","","100.0"
"109977","R2Z8WVL05A2SJ1","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","33.7422222222","positive","","96.7"
"110512","R2ZB34FYOFIPII","","","","-46.665","negative","","0.0"
"109212","R2ZBCKUYWWF140","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","0.0","negative","","98.0"
"106300","R2ZBP1V5ILDPCL","Our customers are our first priority. We are happy that the food was liked by your dog!","","","88.49","positive","","100.0"
"109085","R2ZBXOFHIVUTO3","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","88.49","positive","","98.0"
"106328","R2ZC5ETO1FV6UG","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","96.0"
"108665","R2ZCEFURW8GWDV","Our customers are our first priority. We are happy that the food was liked by your dog!","","","96.35","positive","","98.0"
"107116","R2ZE1EHWTLUX12","Our customers are our first priority. We are happy that the food was liked by your dog!","","","97.01","positive","","98.0"
"106009","R2ZE6S6I9EU0EZ","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","94.87","positive","","98.0"
"106166","R2ZE75JAM7QQCH","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","14.42","positive","","-2.0"
"106526","R2ZEOF9I0LFYY3","DearAmazon Customer, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-94.47","negative","","99.35"
"109053","R2ZFBOU5HTOL4Z","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","98.0"
"106627","R2ZFOQ3VCLTTXZ","DearKiran S., We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-24.83625","negative","","99.35"
"108755","R2ZFPS1WFPBW46","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","43.095","positive","","0.0"
"113317","R2ZGJKP612L5PJ","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","61.07625","positive","","98.7"
"109864","R2ZHGFBYXRAIJO","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","22.36","positive","","-2.0"
"109501","R2ZHTJE94V14FE","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","98.0"
"110406","R2ZIN1PMKBEH8O","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","98.23","positive","","99.35"
"110638","R2ZJ3NBQXQA760","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.895","positive","","98.0"
"111218","R2ZKYRZCY6ELIL","Our customers are our first priority. We are happy that the food was liked by your dog!","","","92.32","positive","","98.0"
"108319","R2ZLS45GDTYSJC","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","0.0"
"106566","R2ZN80D5IABBET","Our customers are our first priority. We are happy that the food was liked by your dog!","","","40.6375","positive","","0.0"
"106542","R2ZO8QJSFE63B","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","100.0"
"106780","R2ZPGQ7V3R4F17","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","94.87","positive","","0.0"
"109402","R2ZQ214WKGWF39","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","87.34","positive","","98.0"
"107102","R2ZR2TOC9MBK2S","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","46.885","positive","","0.0"
"107907","R2ZRW0XS3LK563","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","44.245","positive","","98.0"
"109235","R2ZRXPIT0EG36","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","94.87","positive","","100.0"
"107653","R2ZSLATT766TYR","Our customers are our first priority. We are happy that the food was liked by your dog!","","","0.0","negative","","0.0"
"108568","R2ZUFC8G14LIC7","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.245","positive","","98.0"
"106709","R2ZVIV0TQAEJ0S","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","0.0"
"113424","R2ZVM0XFIZ0SK5","DearMuthupandian, We apologize for the inconvenience caused. Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-92.27","negative","","100.0"
"106835","R2ZWD40GPV32GT","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.245","positive","","98.0"
"107159","R2ZWRGE81FBNC4","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","95.11","positive","","100.0"
"109412","R2ZYGSSPI9S0LN","Our customers are our first priority. We are happy that the food was liked by your dog!","","","89.04","positive","","100.0"
"106513","R2ZZ1UZCIPKGFZ","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","44.245","positive","","98.0"
"107693","R2ZZEDXFAJ2ZAU","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","97.9","positive","","0.0"
"109123","R3006NSZ8VR3KQ","Our customers are our first priority. We are happy that the food was liked by your dog!","","","97.11","positive","","0.0"
"110489","R3029IWCZ9PI6C","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","28.458","positive","","98.7"
"108805","R302BD08GB87WK","Our customers are our first priority. We are happy that the food was liked by your dog!","","","37.9083333333","positive","","98.05"
"108446","R302TVYDRLIWMG","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","98.39","positive","","96.0"
"110103","R303KWUEU9YTA4","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","93.77","positive","","0.0"
"106102","R303Q39HR8ZYMB","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","47.725","positive","","98.0"
"108686","R305AZYY6YI1IZ","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","44.245","positive","","98.0"
"106359","R306SYTD43N1MV","DearAmazon Customer, We are sorry for the inconvenience caused.Please get in touch with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-47.3566666667","negative","","100.0"
"107255","R3076X874FK65F","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","85.85","positive","","0.0"
"110234","R309I3LYK3LEQ7","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","81.37","positive","","99.35"
"109288","R30BHT0RNJ4ZP9","Our customers are our first priority. We are happy that the food was liked by your dog!","","","86.19","positive","","98.0"
"108453","R30CXIY9NMXJTV","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","4.08","positive","","99.35"
"110277","R30G3EIFQOYIFY","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","99.19","positive","","100.0"
"110708","R30GD5UU9KNZQS","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","96.225","positive","","100.0"
"111025","R30HCF8WR63F1I","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","0.0"
"110311","R30I3DJJ26RK1R","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","95.7","positive","","100.0"
"108472","R30M0BHQYLHQ57","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","41.9375","positive","","100.0"
"108512","R30NDM4FVTUD2S","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.245","positive","","98.0"
"106647","R30NMJS15E72FA","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","5.294","positive","","98.0"
"108986","R30O9B69YOW1TC","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","49.36","positive","","99.35"
"107491","R30RVTR2MIZXH9","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","44.245","positive","","0.0"
"109827","R30S5F0YZNF4P9","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","98.2","positive","","98.0"
"108909","R30ST37UNGRKP6","Our customers are our first priority. We are happy that the food was liked by your dog!","","","60.7533333333","positive","","-2.0"
"110594","R30SWL2SX16PYR","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.245","positive","","98.0"
"107523","R30TQL03KNSKWJ","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","86.19","positive","","98.0"
"107911","R30VWH47C65M6N","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","88.49","positive","","100.0"
"109870","R30W2UMVJF1QO3","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","91.04","positive","","98.0"
"107143","R30XH86ZBVO70J","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","96.15","positive","","100.0"
"113668","R30XR3VJMROOJU","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","45.495","positive","","0.0"
"109559","R30XVMVLI0I3QU","Our customers are our first priority. We are happy that the food was liked by your dog!","","","20.6925","positive","","98.0"
"108528","R310Q3KT131A3C","Our customers are our first priority. We are happy that the food was liked by your dog!","","","98.33","positive","","100.0"
"108133","R3110V4XEK1H6O","Our customers are our first priority. We are happy that the food was liked by your dog!","","","46.885","positive","","98.0"
"110084","R312TG0D7ECS9U","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","97.9","positive","","98.0"
"109135","R312Y7EANB9EBT","Our customers are our first priority. We are happy that the food was liked by your dog!","","","90.93","positive","","98.0"
"111217","R314LBRG1IHBVG","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","65.2825","positive","","96.0"
"107069","R3150L747SXBNI","","","","-87.86","negative","","-4.0"
"112498","R3173IJS81N4XU","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","94.87","positive","","98.0"
"108563","R3192YJBFC5PH9","Our customers are our first priority. We are happy that the food was liked by your dog!","","","10.44","positive","","98.7"
"109646","R31C5HA3IC2JOG","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","98.0"
"110250","R31CLPT0W40YE3","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","46.3066666667","positive","","98.7"
"106154","R31CO4EN90IWW6","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","88.49","positive","","98.0"
"109593","R31D2B16Z5OB10","Our customers are our first priority. We are happy that the food was liked by your dog!","","","31.5733333333","positive","","98.7"
"110431","R31E2LW7OF7DCU","Our customers are our first priority. We are happy that the food was liked by your dog!","","","90.53","positive","","98.7"
"107003","R31ECXKR5R3MKP","Our customers are our first priority. We are happy that the food was liked by your dog!","","","46.885","positive","","98.0"
"110151","R31EX5IJNLHNJR","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.245","positive","","0.0"
"110226","R31FJ4TA3ZM0QM","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","97.72","positive","","0.0"
"109296","R31FJIXVN7YZ48","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","23.9358333333","positive","","99.35"
"109554","R31FXYBEJCY458","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","94.87","positive","","98.0"
"110623","R31G7G6TETAONM","Our customers are our first priority. We are happy that the food was liked by your dog!","","","93.77","positive","","99.35"
"110595","R31G8DZMT7UPH0","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","20.42875","positive","","98.05"
"108184","R31GY4LDJI0LAC","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","58.1433333333","positive","","99.35"
"106112","R31HJMSPV5H9WF","","","","-2.23","negative","","0.0"
"107668","R31HJVAQDEJCOL","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","87.815","positive","","96.0"
"110384","R31HP8VF78Z84N","Our customers are our first priority. We are happy that the food was liked by your dog!","","","39.63","positive","","0.0"
"108383","R31HRX0HMTK6FA","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","94.025","positive","","100.0"
"110618","R31K4I8F9XKG47","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","96.15","positive","","100.0"
"108774","R31LYWOP3DVSLT","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","98.27","positive","","0.0"
"109441","R31N4DCYWK5T74","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","45.495","positive","","0.0"
"109370","R31NGCR3BJL8FO","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.245","positive","","0.0"
"107754","R31QMDGS2EY608","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.245","positive","","98.0"
"107135","R31QXA6KCRG3CJ","Dearswati, We are sorry for the difficulty caused to you and your pet. We ask for you to share your contact details with the goal that we can help you better on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-83.21","negative","","100.0"
"106997","R31SOX3FDEPIFX","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","98.0"
"110601","R31SP233BFLOUN","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","47.435","positive","","100.0"
"109714","R31UDA34UMZSFN","","","","-88.49","negative","","0.0"
"110130","R31VP80SZXNNY0","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","0.0","negative","","100.0"
"107142","R31W3G3NUBVFE3","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","44.245","positive","","98.0"
"107658","R31WAQW0L8PJBZ","Our customers are our first priority. We are happy that the food was liked by your dog!","","","46.155","positive","","98.0"
"108000","R31WBR0ECDI55V","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","44.245","positive","","98.0"
"113471","R31WV5E31UOPZ4","","","","-0.383333333333","negative","","0.0"
"110110","R31XQYBGAFENS9","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","44.245","positive","","98.0"
"109889","R31XZ0GH8U9K1X","Our customers are our first priority. We are happy that the food was liked by your dog!","","","44.245","positive","","0.0"
"109726","R320KVGTCY12TI","Our customers are our first priority. We are happy that the food was liked by your dog!","","","0.535","negative","","98.7"
"109595","R321FHK4LX15LF","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","46.885","positive","","98.0"
"106298","R3228FDCKDI9HC","Our customers are our first priority. We are happy that the food was liked by your dog!","","","91.015","positive","","98.0"
"112948","R323T786O94HV7","DearHIMANSHU PUROHIT, We apologize for the bother caused. If you don't mind connect with us on our toll free number 1800 4071 12121 or write to us at pedigree.india@effem.com. Regards Team Pedigree.","","","-20.04","negative","","100.0"
"107408","R324DHWGEQDZHS","Glad that your pet liked it customer name. Thanks for writing back and keep sharing your wonderful experiences with us!","","","45.495","positive","","98.0"
"106704","R324NBMMU1RJOY","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","43.095","positive","","98.0"
"106606","R324TQAT69DZKM","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","96.075","positive","","0.0"
"110477","R326R340COPOHJ","We are happy that the product met your expectations! Thanks customer name for leaving the review.","","","98.2","positive","","98.7"
